2022-05-15 19:05:49 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:415 INFO  LoginPage :63 - Getting error message : [[ChromeDriver: chrome on WINDOWS (cdcf7bc88c525d47f07a1a28f1d3b5c7)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-17 23:05:459 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:215 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (2af9a66b1f89a5a83b7750f6f853387e)] -> link text: Log in]
2022-05-17 23:05:09 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:102 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (516b30fc5cd0811c14e95b60e80c6596)] -> link text: Log in]
2022-05-17 23:05:264 INFO  LoginPage :49 - Enter Email : primefivetest@yahoo.com[[ChromeDriver: chrome on WINDOWS (516b30fc5cd0811c14e95b60e80c6596)] -> id: Email]
2022-05-17 23:05:374 INFO  LoginPage :54 - Enter Password : abc123[[ChromeDriver: chrome on WINDOWS (516b30fc5cd0811c14e95b60e80c6596)] -> name: Password]
2022-05-17 23:05:887 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (516b30fc5cd0811c14e95b60e80c6596)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:619 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:280 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (2f89761d4c1adb98b7b089dbd60c486f)] -> link text: Log in]
2022-05-17 23:05:392 INFO  LoginPage :49 - Enter Email : email[[ChromeDriver: chrome on WINDOWS (2f89761d4c1adb98b7b089dbd60c486f)] -> id: Email]
2022-05-17 23:05:489 INFO  LoginPage :54 - Enter Password : Dia123[[ChromeDriver: chrome on WINDOWS (2f89761d4c1adb98b7b089dbd60c486f)] -> name: Password]
2022-05-17 23:05:761 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:898 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (9f0bc1065aa76f8681406a85e803ac83)] -> link text: Log in]
2022-05-17 23:05:318 INFO  LoginPage :49 - Enter Email : <primefivetes@yahoo.com>[[ChromeDriver: chrome on WINDOWS (9f0bc1065aa76f8681406a85e803ac83)] -> id: Email]
2022-05-17 23:05:523 INFO  LoginPage :54 - Enter Password : <abc321>[[ChromeDriver: chrome on WINDOWS (9f0bc1065aa76f8681406a85e803ac83)] -> name: Password]
2022-05-17 23:05:689 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (9f0bc1065aa76f8681406a85e803ac83)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:752 INFO  LoginPage :63 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2022-05-17 23:05:103 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:706 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8645f1da265f75604bebc75f27a493f9)] -> link text: Log in]
2022-05-17 23:05:856 INFO  LoginPage :49 - Enter Email : <primefivetes@yahoo.com>[[ChromeDriver: chrome on WINDOWS (8645f1da265f75604bebc75f27a493f9)] -> id: Email]
2022-05-17 23:05:962 INFO  LoginPage :54 - Enter Password : <abc321>[[ChromeDriver: chrome on WINDOWS (8645f1da265f75604bebc75f27a493f9)] -> name: Password]
2022-05-17 23:05:41 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (8645f1da265f75604bebc75f27a493f9)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:59 INFO  LoginPage :63 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2022-05-17 23:05:470 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:514 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (d51da65b0ccad8716f0a4cf0f42805e3)] -> link text: Log in]
2022-05-17 23:05:683 INFO  LoginPage :49 - Enter Email : <primefivetes@yahoo.com>[[ChromeDriver: chrome on WINDOWS (d51da65b0ccad8716f0a4cf0f42805e3)] -> id: Email]
2022-05-17 23:05:823 INFO  LoginPage :54 - Enter Password : <abc321>[[ChromeDriver: chrome on WINDOWS (d51da65b0ccad8716f0a4cf0f42805e3)] -> name: Password]
2022-05-17 23:05:926 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (d51da65b0ccad8716f0a4cf0f42805e3)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:990 INFO  LoginPage :63 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2022-05-17 23:05:355 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:338 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (106ce3d8d1305a85f9dfb7598281e201)] -> link text: Log in]
2022-05-17 23:05:164 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:145 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (4c749cb6e4bc5dd5d864e6db9240bf3b)] -> link text: Log in]
2022-05-17 23:05:736 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:54 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7f6ec1cdc028cd3521945167285cae8d)] -> link text: Log in]
2022-05-17 23:05:919 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:753 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (487209a98f3c7c6fe9d6b06b006b87ea)] -> link text: Log in]
2022-05-17 23:05:916 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (487209a98f3c7c6fe9d6b06b006b87ea)] -> id: Email]
2022-05-17 23:05:23 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (487209a98f3c7c6fe9d6b06b006b87ea)] -> name: Password]
2022-05-17 23:05:785 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (487209a98f3c7c6fe9d6b06b006b87ea)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:544 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:531 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (39cfcbca6f13ef0ebe8a06d5a261306f)] -> link text: Log in]
2022-05-17 23:05:690 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (39cfcbca6f13ef0ebe8a06d5a261306f)] -> id: Email]
2022-05-17 23:05:803 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (39cfcbca6f13ef0ebe8a06d5a261306f)] -> name: Password]
2022-05-17 23:05:165 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:423 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (aed2de0a7fc795130959c7d981fca309)] -> link text: Log in]
2022-05-17 23:05:551 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (aed2de0a7fc795130959c7d981fca309)] -> id: Email]
2022-05-17 23:05:644 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (aed2de0a7fc795130959c7d981fca309)] -> name: Password]
2022-05-17 23:05:332 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (aed2de0a7fc795130959c7d981fca309)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:395 INFO  LoginPage :63 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2022-05-17 23:05:61 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:723 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5eab52289623b65f67889c5632626f99)] -> link text: Log in]
2022-05-17 23:05:907 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (5eab52289623b65f67889c5632626f99)] -> id: Email]
2022-05-17 23:05:19 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (5eab52289623b65f67889c5632626f99)] -> name: Password]
2022-05-17 23:05:805 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (5eab52289623b65f67889c5632626f99)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:823 INFO  LoginPage :63 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2022-05-17 23:05:203 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:530 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (3f6c50fc99e64d9e68d14d3d88749adf)] -> link text: Log in]
2022-05-17 23:05:651 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (3f6c50fc99e64d9e68d14d3d88749adf)] -> id: Email]
2022-05-17 23:05:759 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (3f6c50fc99e64d9e68d14d3d88749adf)] -> name: Password]
2022-05-17 23:05:561 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (3f6c50fc99e64d9e68d14d3d88749adf)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:215 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:776 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (ef2700308d05a33b4f199339f71d29f2)] -> link text: Log in]
2022-05-17 23:05:974 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:713 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f24e7c6bc163e27b8c2128813c33c737)] -> link text: Log in]
2022-05-17 23:05:895 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (f24e7c6bc163e27b8c2128813c33c737)] -> id: Email]
2022-05-17 23:05:18 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (f24e7c6bc163e27b8c2128813c33c737)] -> name: Password]
2022-05-17 23:05:773 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (f24e7c6bc163e27b8c2128813c33c737)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:897 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:281 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (03f1822413c70bc10b918385492f2149)] -> link text: Log in]
2022-05-17 23:05:438 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (03f1822413c70bc10b918385492f2149)] -> id: Email]
2022-05-17 23:05:545 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (03f1822413c70bc10b918385492f2149)] -> name: Password]
2022-05-17 23:05:785 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:469 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (10d1065a3c93cf57582f99a7ccb72599)] -> link text: Log in]
2022-05-17 23:05:648 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (10d1065a3c93cf57582f99a7ccb72599)] -> id: Email]
2022-05-17 23:05:749 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (10d1065a3c93cf57582f99a7ccb72599)] -> name: Password]
2022-05-17 23:05:545 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (10d1065a3c93cf57582f99a7ccb72599)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-17 23:05:991 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-17 23:05:448 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8fd3f1644223bf7784b9abba9e27715f)] -> link text: Log in]
2022-05-17 23:05:634 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (8fd3f1644223bf7784b9abba9e27715f)] -> id: Email]
2022-05-17 23:05:762 INFO  LoginPage :54 - Enter Password : <dia123[[ChromeDriver: chrome on WINDOWS (8fd3f1644223bf7784b9abba9e27715f)] -> name: Password]
2022-05-18 12:05:906 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 12:05:877 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (aeb231491a795f6d0cec371e3a4fc9c6)] -> link text: Log in]
2022-05-18 12:05:05 INFO  LoginPage :49 - Enter Email : diapatel81@gmail.com[[ChromeDriver: chrome on WINDOWS (aeb231491a795f6d0cec371e3a4fc9c6)] -> id: Email]
2022-05-18 12:05:88 INFO  LoginPage :54 - Enter Password : dia321[[ChromeDriver: chrome on WINDOWS (aeb231491a795f6d0cec371e3a4fc9c6)] -> name: Password]
2022-05-18 12:05:605 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (aeb231491a795f6d0cec371e3a4fc9c6)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 12:05:625 INFO  LoginPage :63 - Getting error message : [[ChromeDriver: chrome on WINDOWS (aeb231491a795f6d0cec371e3a4fc9c6)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-18 12:05:909 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 12:05:719 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a93b3acc6d5672a842b389c12f28f32e)] -> link text: Log in]
2022-05-18 12:05:870 INFO  LoginPage :49 - Enter Email : diapatel81@gmail.com[[ChromeDriver: chrome on WINDOWS (a93b3acc6d5672a842b389c12f28f32e)] -> id: Email]
2022-05-18 12:05:974 INFO  LoginPage :54 - Enter Password : dia321[[ChromeDriver: chrome on WINDOWS (a93b3acc6d5672a842b389c12f28f32e)] -> name: Password]
2022-05-18 12:05:443 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (a93b3acc6d5672a842b389c12f28f32e)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 12:05:469 INFO  LoginPage :63 - Getting error message : [[ChromeDriver: chrome on WINDOWS (a93b3acc6d5672a842b389c12f28f32e)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-18 12:05:753 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 12:05:380 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (4f3cf401e746462007d6e203b7180a55)] -> link text: Log in]
2022-05-18 12:05:686 INFO  LoginPage :49 - Enter Email : diapatel81@gmail.com[[ChromeDriver: chrome on WINDOWS (4f3cf401e746462007d6e203b7180a55)] -> id: Email]
2022-05-18 12:05:857 INFO  LoginPage :54 - Enter Password : dia321[[ChromeDriver: chrome on WINDOWS (4f3cf401e746462007d6e203b7180a55)] -> name: Password]
2022-05-18 12:05:547 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (4f3cf401e746462007d6e203b7180a55)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 12:05:572 INFO  LoginPage :63 - Getting error message : [[ChromeDriver: chrome on WINDOWS (4f3cf401e746462007d6e203b7180a55)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-18 17:05:854 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:790 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (572662a4d48e04fd1277db1a6e46c47e)] -> link text: Log in]
2022-05-18 17:05:442 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:393 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6a71b3b43d43d8371949020c9acc7a65)] -> link text: Log in]
2022-05-18 17:05:452 INFO  LoginPage :49 - Enter Email : abcd123@gmail.com[[ChromeDriver: chrome on WINDOWS (6a71b3b43d43d8371949020c9acc7a65)] -> id: Email]
2022-05-18 17:05:498 INFO  LoginPage :54 - Enter Password : xyz123[[ChromeDriver: chrome on WINDOWS (6a71b3b43d43d8371949020c9acc7a65)] -> name: Password]
2022-05-18 17:05:839 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (6a71b3b43d43d8371949020c9acc7a65)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 17:05:854 INFO  LoginPage :63 - Getting error message : [[ChromeDriver: chrome on WINDOWS (6a71b3b43d43d8371949020c9acc7a65)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-18 17:05:534 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:824 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e9563117e4bebca69921b1b3e3b14d47)] -> link text: Log in]
2022-05-18 17:05:874 INFO  LoginPage :49 - Enter Email : xyz123@gmail.com[[ChromeDriver: chrome on WINDOWS (e9563117e4bebca69921b1b3e3b14d47)] -> id: Email]
2022-05-18 17:05:914 INFO  LoginPage :54 - Enter Password : abc123[[ChromeDriver: chrome on WINDOWS (e9563117e4bebca69921b1b3e3b14d47)] -> name: Password]
2022-05-18 17:05:283 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (e9563117e4bebca69921b1b3e3b14d47)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 17:05:296 INFO  LoginPage :63 - Getting error message : [[ChromeDriver: chrome on WINDOWS (e9563117e4bebca69921b1b3e3b14d47)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-18 17:05:997 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:143 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (912c3410dccf90dc1aa412f28f9d4ee5)] -> link text: Log in]
2022-05-18 17:05:215 INFO  LoginPage :49 - Enter Email : adfafasd@gmail.com[[ChromeDriver: chrome on WINDOWS (912c3410dccf90dc1aa412f28f9d4ee5)] -> id: Email]
2022-05-18 17:05:279 INFO  LoginPage :54 - Enter Password : xyz123[[ChromeDriver: chrome on WINDOWS (912c3410dccf90dc1aa412f28f9d4ee5)] -> name: Password]
2022-05-18 17:05:660 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (912c3410dccf90dc1aa412f28f9d4ee5)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 17:05:672 INFO  LoginPage :63 - Getting error message : [[ChromeDriver: chrome on WINDOWS (912c3410dccf90dc1aa412f28f9d4ee5)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-18 17:05:352 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:800 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (bbffa8e7dd89705da61e4b30b26b3d76)] -> link text: Log in]
2022-05-18 17:05:877 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (bbffa8e7dd89705da61e4b30b26b3d76)] -> id: Email]
2022-05-18 17:05:946 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (bbffa8e7dd89705da61e4b30b26b3d76)] -> name: Password]
2022-05-18 17:05:377 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (bbffa8e7dd89705da61e4b30b26b3d76)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 17:05:47 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:239 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (160c7f4edba6b4c71363919af55bef9c)] -> link text: Log in]
2022-05-18 17:05:292 INFO  LoginPage :49 - Enter Email : diapatel@gmail.com[[ChromeDriver: chrome on WINDOWS (160c7f4edba6b4c71363919af55bef9c)] -> id: Email]
2022-05-18 17:05:339 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (160c7f4edba6b4c71363919af55bef9c)] -> name: Password]
2022-05-18 17:05:709 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (160c7f4edba6b4c71363919af55bef9c)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 17:05:31 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:343 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (76f4ef0df02a96ccceba9c72f0c4496b)] -> link text: Log in]
2022-05-18 17:05:435 INFO  LoginPage :49 - Enter Email : diapatel81@gmail.com[[ChromeDriver: chrome on WINDOWS (76f4ef0df02a96ccceba9c72f0c4496b)] -> id: Email]
2022-05-18 17:05:494 INFO  LoginPage :54 - Enter Password : dia123[[ChromeDriver: chrome on WINDOWS (76f4ef0df02a96ccceba9c72f0c4496b)] -> name: Password]
2022-05-18 17:05:113 INFO  LoginPage :59 - Click on Login Button : [[ChromeDriver: chrome on WINDOWS (76f4ef0df02a96ccceba9c72f0c4496b)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-18 17:05:719 INFO  HomePage :82 - Clicking on Logout Link : [[ChromeDriver: chrome on WINDOWS (76f4ef0df02a96ccceba9c72f0c4496b)] -> xpath: //a[normalize-space()='Log out']]
2022-05-18 17:05:59 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:934 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (3b19d870015d44088874b3a9076a97a6)] -> link text: Log in]
2022-05-18 17:05:960 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 17:05:632 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:780 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6b72e2f4434af40a39eeea1d3968f555)] -> link text: Log in]
2022-05-18 17:05:845 INFO  LoginPage :58 - Enter email abcd123@gmail.com to email field <br>
2022-05-18 17:05:499 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:538 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (9d36dea228eb41620c29d9a43bee1c72)] -> link text: Log in]
2022-05-18 17:05:621 INFO  LoginPage :58 - Enter email xyz123@gmail.com to email field <br>
2022-05-18 17:05:277 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:341 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (ac0f923f9db4a743dd58846e084056fc)] -> link text: Log in]
2022-05-18 17:05:402 INFO  LoginPage :58 - Enter email adfafasd@gmail.com to email field <br>
2022-05-18 17:05:67 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:188 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c659d9734e9d2e8d5fec70b43c0e21ea)] -> link text: Log in]
2022-05-18 17:05:251 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:874 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:943 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e417d9fe622dad6ab595cfe3c7d37eb4)] -> link text: Log in]
2022-05-18 17:05:17 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:95 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:825 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (57fedf7a043fb549bb4c22dd0c4e9f06)] -> link text: Log in]
2022-05-18 17:05:851 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 17:05:505 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:482 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (2bfb039ea199ec24315373a05ac83936)] -> link text: Log in]
2022-05-18 17:05:547 INFO  LoginPage :58 - Enter email diapatel83 to email field <br>
2022-05-18 17:05:604 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 17:05:640 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:836 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:179 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (872e3eda1bcfdc72eabc714c85ec2c48)] -> link text: Log in]
2022-05-18 17:05:266 INFO  LoginPage :58 - Enter email diapatel82 to email field <br>
2022-05-18 17:05:341 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 17:05:393 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:539 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:615 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (9d8b3dcc9dc737ffd241fec54274c6c4)] -> link text: Log in]
2022-05-18 17:05:683 INFO  LoginPage :58 - Enter email diapatel80 to email field <br>
2022-05-18 17:05:739 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 17:05:776 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:939 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:101 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (2da9be7ee812b525c29ba7e974ed1a13)] -> link text: Log in]
2022-05-18 17:05:165 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:223 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:818 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:529 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:49 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (249ce16bfef4a7e45eb234bc9b68d560)] -> link text: Log in]
2022-05-18 17:05:133 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:207 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:830 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:255 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:564 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (330a23741725d2f7823cd58235561b68)] -> link text: Log in]
2022-05-18 17:05:603 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 17:05:122 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:940 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (fde7eb9bc365256532811110cb810424)] -> link text: Log in]
2022-05-18 17:05:09 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:58 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:699 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:427 INFO  ManageDriver :32 - Launching Chrome Browser
